"pos.1" "pos.2" "b.mod" "sep.dist" "pic_name"
10 18 7.07106781186548 0.34991542180783 "plot_large_p_small_n_30_10_0_2_4.png"
10 19 6.78232998312527 0.465365285670522 "plot_large_p_small_n_30_10_0_2_4.png"
10 20 5.29150262212918 0.39059454393879 "plot_large_p_small_n_30_10_0_2_4.png"
11 1 6.6332495807108 0.086816384466599 "plot_large_p_small_n_30_10_0_2_4.png"
11 2 6.92820323027551 0.221364792839024 "plot_large_p_small_n_30_10_0_2_4.png"
11 3 4.47213595499958 0.166542164824026 "plot_large_p_small_n_30_10_0_2_4.png"
11 4 8.71779788708135 0.134419747578344 "plot_large_p_small_n_30_10_0_2_4.png"
11 5 8.83176086632785 0.066507731666992 "plot_large_p_small_n_30_10_0_2_4.png"
11 6 5.29150262212918 0.0914620397375936 "plot_large_p_small_n_30_10_0_2_4.png"
11 7 5.47722557505166 0.0473357552342451 "plot_large_p_small_n_30_10_0_2_4.png"
11 8 6.92820323027551 0.101075353739404 "plot_large_p_small_n_30_10_0_2_4.png"
11 9 5.8309518948453 0.0382238745941675 "plot_large_p_small_n_30_10_0_2_4.png"
11 10 7.74596669241483 0.272049446628542 "plot_large_p_small_n_30_10_0_2_4.png"
11 11 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
11 12 6.16441400296898 0.170363604317775 "plot_large_p_small_n_30_10_0_2_4.png"
11 13 7.48331477354788 0.110292931398962 "plot_large_p_small_n_30_10_0_2_4.png"
11 14 10.5830052442584 1.52061832175126 "plot_large_p_small_n_30_10_0_2_4.png"
11 15 4.89897948556636 0.101080584063784 "plot_large_p_small_n_30_10_0_2_4.png"
11 16 8.24621125123532 0.0705014746525658 "plot_large_p_small_n_30_10_0_2_4.png"
11 17 6.32455532033676 0.104913274558126 "plot_large_p_small_n_30_10_0_2_4.png"
11 18 6.78232998312527 0.0860135978024427 "plot_large_p_small_n_30_10_0_2_4.png"
11 19 7.74596669241483 0.19602316327051 "plot_large_p_small_n_30_10_0_2_4.png"
11 20 7.34846922834953 0.273406445332162 "plot_large_p_small_n_30_10_0_2_4.png"
12 1 7.48331477354788 0.239706991283506 "plot_large_p_small_n_30_10_0_2_4.png"
12 2 6 0.0833881337803511 "plot_large_p_small_n_30_10_0_2_4.png"
12 3 5.8309518948453 0.268151297007897 "plot_large_p_small_n_30_10_0_2_4.png"
12 4 6.78232998312527 0.248327867847119 "plot_large_p_small_n_30_10_0_2_4.png"
12 5 6.16441400296898 0.193960267762941 "plot_large_p_small_n_30_10_0_2_4.png"
12 6 7.48331477354788 0.233562319937263 "plot_large_p_small_n_30_10_0_2_4.png"
12 7 6.92820323027551 0.174957823873077 "plot_large_p_small_n_30_10_0_2_4.png"
12 8 4 0.194188358781122 "plot_large_p_small_n_30_10_0_2_4.png"
12 9 4.69041575982343 0.144154816309139 "plot_large_p_small_n_30_10_0_2_4.png"
12 10 4.24264068711928 0.255478651675075 "plot_large_p_small_n_30_10_0_2_4.png"
12 11 6.16441400296898 0.170363604317775 "plot_large_p_small_n_30_10_0_2_4.png"
12 12 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
12 13 6 0.225149577519401 "plot_large_p_small_n_30_10_0_2_4.png"
12 14 9.05538513813742 1.4547386113509 "plot_large_p_small_n_30_10_0_2_4.png"
12 15 4.47213595499958 0.220230053699272 "plot_large_p_small_n_30_10_0_2_4.png"
12 16 6.16441400296898 0.190654060704672 "plot_large_p_small_n_30_10_0_2_4.png"
12 17 3.46410161513775 0.251510016313638 "plot_large_p_small_n_30_10_0_2_4.png"
12 18 6.16441400296898 0.238551175852441 "plot_large_p_small_n_30_10_0_2_4.png"
12 19 6.16441400296898 0.317541303512874 "plot_large_p_small_n_30_10_0_2_4.png"
12 20 5.65685424949238 0.141031472481563 "plot_large_p_small_n_30_10_0_2_4.png"
13 1 9.2736184954957 0.166291266170077 "plot_large_p_small_n_30_10_0_2_4.png"
13 2 5.8309518948453 0.265729715036248 "plot_large_p_small_n_30_10_0_2_4.png"
13 3 7.48331477354788 0.0618016871594143 "plot_large_p_small_n_30_10_0_2_4.png"
13 4 6.78232998312527 0.0276317340323405 "plot_large_p_small_n_30_10_0_2_4.png"
13 5 8.36660026534076 0.0632504254114294 "plot_large_p_small_n_30_10_0_2_4.png"
13 6 7.07106781186548 0.128057254474064 "plot_large_p_small_n_30_10_0_2_4.png"
13 7 8.12403840463596 0.0673414396548852 "plot_large_p_small_n_30_10_0_2_4.png"
13 8 6.48074069840786 0.11425355199856 "plot_large_p_small_n_30_10_0_2_4.png"
13 9 7.61577310586391 0.107253354274459 "plot_large_p_small_n_30_10_0_2_4.png"
13 10 5.09901951359278 0.300914281617468 "plot_large_p_small_n_30_10_0_2_4.png"
13 11 7.48331477354788 0.110292931398962 "plot_large_p_small_n_30_10_0_2_4.png"
13 12 6 0.225149577519401 "plot_large_p_small_n_30_10_0_2_4.png"
13 13 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
13 14 11.0453610171873 1.55844257767769 "plot_large_p_small_n_30_10_0_2_4.png"
13 15 6.16441400296898 0.0978223138023394 "plot_large_p_small_n_30_10_0_2_4.png"
13 16 9.59166304662544 0.0423764704095166 "plot_large_p_small_n_30_10_0_2_4.png"
13 17 6 0.150917619480515 "plot_large_p_small_n_30_10_0_2_4.png"
13 18 8.48528137423857 0.148854061274041 "plot_large_p_small_n_30_10_0_2_4.png"
13 19 5.29150262212918 0.196428366552615 "plot_large_p_small_n_30_10_0_2_4.png"
13 20 5.8309518948453 0.312392577591185 "plot_large_p_small_n_30_10_0_2_4.png"
14 1 10.0995049383621 1.56482123330965 "plot_large_p_small_n_30_10_0_2_4.png"
14 2 7.34846922834953 1.51257043286869 "plot_large_p_small_n_30_10_0_2_4.png"
14 3 8.94427190999916 1.55409457109166 "plot_large_p_small_n_30_10_0_2_4.png"
14 4 9.69535971483266 1.58048778139469 "plot_large_p_small_n_30_10_0_2_4.png"
14 5 9.38083151964686 1.56812150981095 "plot_large_p_small_n_30_10_0_2_4.png"
14 6 12.1655250605964 1.61056256690925 "plot_large_p_small_n_30_10_0_2_4.png"
14 7 11.0453610171873 1.53643350892821 "plot_large_p_small_n_30_10_0_2_4.png"
14 8 8.12403840463596 1.60811472256054 "plot_large_p_small_n_30_10_0_2_4.png"
14 9 9.59166304662544 1.49580202241814 "plot_large_p_small_n_30_10_0_2_4.png"
14 10 8.60232526704263 1.25833290072872 "plot_large_p_small_n_30_10_0_2_4.png"
14 11 10.5830052442584 1.52061832175126 "plot_large_p_small_n_30_10_0_2_4.png"
14 12 9.05538513813742 1.4547386113509 "plot_large_p_small_n_30_10_0_2_4.png"
14 13 11.0453610171873 1.55844257767769 "plot_large_p_small_n_30_10_0_2_4.png"
14 14 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
14 15 8.36660026534076 1.61544346005274 "plot_large_p_small_n_30_10_0_2_4.png"
14 16 6.92820323027551 1.53656360816441 "plot_large_p_small_n_30_10_0_2_4.png"
14 17 9.05538513813742 1.61601429995293 "plot_large_p_small_n_30_10_0_2_4.png"
14 18 10.0995049383621 1.58985429780549 "plot_large_p_small_n_30_10_0_2_4.png"
14 19 11.916375287813 1.71598623814315 "plot_large_p_small_n_30_10_0_2_4.png"
14 20 8.94427190999916 1.54451516056077 "plot_large_p_small_n_30_10_0_2_4.png"
15 1 6.48074069840786 0.122735872627705 "plot_large_p_small_n_30_10_0_2_4.png"
15 2 5.09901951359278 0.239742066665991 "plot_large_p_small_n_30_10_0_2_4.png"
15 3 4.89897948556636 0.154794712835914 "plot_large_p_small_n_30_10_0_2_4.png"
15 4 7.48331477354788 0.103119279481564 "plot_large_p_small_n_30_10_0_2_4.png"
15 5 7.74596669241483 0.0499894120725675 "plot_large_p_small_n_30_10_0_2_4.png"
15 6 6.32455532033676 0.0524802075321715 "plot_large_p_small_n_30_10_0_2_4.png"
15 7 6 0.0802657220984464 "plot_large_p_small_n_30_10_0_2_4.png"
15 8 5.29150262212918 0.0338281495658588 "plot_large_p_small_n_30_10_0_2_4.png"
15 9 5.47722557505166 0.120133390923879 "plot_large_p_small_n_30_10_0_2_4.png"
15 10 5.29150262212918 0.360463556837704 "plot_large_p_small_n_30_10_0_2_4.png"
15 11 4.89897948556636 0.101080584063784 "plot_large_p_small_n_30_10_0_2_4.png"
15 12 4.47213595499958 0.220230053699272 "plot_large_p_small_n_30_10_0_2_4.png"
15 13 6.16441400296898 0.0978223138023394 "plot_large_p_small_n_30_10_0_2_4.png"
15 14 8.36660026534076 1.61544346005274 "plot_large_p_small_n_30_10_0_2_4.png"
15 15 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
15 16 6.32455532033676 0.089362700133003 "plot_large_p_small_n_30_10_0_2_4.png"
15 17 5.09901951359278 0.0802502904854594 "plot_large_p_small_n_30_10_0_2_4.png"
15 18 6.16441400296898 0.0913070754328548 "plot_large_p_small_n_30_10_0_2_4.png"
15 19 7.21110255092798 0.113058126271538 "plot_large_p_small_n_30_10_0_2_4.png"
15 20 5.47722557505166 0.278462099873856 "plot_large_p_small_n_30_10_0_2_4.png"
16 1 8 0.139100598781313 "plot_large_p_small_n_30_10_0_2_4.png"
16 2 7.07106781186548 0.23653378119883 "plot_large_p_small_n_30_10_0_2_4.png"
16 3 8 0.0990082625509235 "plot_large_p_small_n_30_10_0_2_4.png"
16 4 8.60232526704263 0.0689027922976428 "plot_large_p_small_n_30_10_0_2_4.png"
16 5 7.87400787401181 0.0406761340903293 "plot_large_p_small_n_30_10_0_2_4.png"
16 6 10.295630140987 0.111007349314406 "plot_large_p_small_n_30_10_0_2_4.png"
16 7 7.48331477354788 0.0271642033666991 "plot_large_p_small_n_30_10_0_2_4.png"
16 8 6.32455532033676 0.0980528570179774 "plot_large_p_small_n_30_10_0_2_4.png"
16 9 7.87400787401181 0.0652178890361301 "plot_large_p_small_n_30_10_0_2_4.png"
16 10 7.61577310586391 0.27843928275157 "plot_large_p_small_n_30_10_0_2_4.png"
16 11 8.24621125123532 0.0705014746525658 "plot_large_p_small_n_30_10_0_2_4.png"
16 12 6.16441400296898 0.190654060704672 "plot_large_p_small_n_30_10_0_2_4.png"
16 13 9.59166304662544 0.0423764704095166 "plot_large_p_small_n_30_10_0_2_4.png"
16 14 6.92820323027551 1.53656360816441 "plot_large_p_small_n_30_10_0_2_4.png"
16 15 6.32455532033676 0.089362700133003 "plot_large_p_small_n_30_10_0_2_4.png"
16 16 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
16 17 7.61577310586391 0.133559303049495 "plot_large_p_small_n_30_10_0_2_4.png"
16 18 8.36660026534076 0.125859940038983 "plot_large_p_small_n_30_10_0_2_4.png"
16 19 9.89949493661167 0.197371589516535 "plot_large_p_small_n_30_10_0_2_4.png"
16 20 8.36660026534076 0.286301842411112 "plot_large_p_small_n_30_10_0_2_4.png"
17 1 7.07106781186548 0.0608348309061324 "plot_large_p_small_n_30_10_0_2_4.png"
17 2 6 0.278039945262303 "plot_large_p_small_n_30_10_0_2_4.png"
17 3 5.29150262212918 0.206349286439052 "plot_large_p_small_n_30_10_0_2_4.png"
17 4 6.78232998312527 0.159645423872386 "plot_large_p_small_n_30_10_0_2_4.png"
17 5 6.32455532033676 0.101066021109545 "plot_large_p_small_n_30_10_0_2_4.png"
17 6 6.78232998312527 0.0284947045710187 "plot_large_p_small_n_30_10_0_2_4.png"
17 7 8.12403840463596 0.117826223241162 "plot_large_p_small_n_30_10_0_2_4.png"
17 8 4.89897948556636 0.0955695005700039 "plot_large_p_small_n_30_10_0_2_4.png"
17 9 4.69041575982343 0.140780902319259 "plot_large_p_small_n_30_10_0_2_4.png"
17 10 4.24264068711928 0.373097015585571 "plot_large_p_small_n_30_10_0_2_4.png"
17 11 6.32455532033676 0.104913274558126 "plot_large_p_small_n_30_10_0_2_4.png"
17 12 3.46410161513775 0.251510016313638 "plot_large_p_small_n_30_10_0_2_4.png"
17 13 6 0.150917619480515 "plot_large_p_small_n_30_10_0_2_4.png"
17 14 9.05538513813742 1.61601429995293 "plot_large_p_small_n_30_10_0_2_4.png"
17 15 5.09901951359278 0.0802502904854594 "plot_large_p_small_n_30_10_0_2_4.png"
17 16 7.61577310586391 0.133559303049495 "plot_large_p_small_n_30_10_0_2_4.png"
17 17 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
17 18 6.16441400296898 0.0273737450381993 "plot_large_p_small_n_30_10_0_2_4.png"
17 19 6.6332495807108 0.104675334309415 "plot_large_p_small_n_30_10_0_2_4.png"
17 20 4.89897948556636 0.318331305254046 "plot_large_p_small_n_30_10_0_2_4.png"
18 1 5.29150262212918 0.0351531959414141 "plot_large_p_small_n_30_10_0_2_4.png"
18 2 8.71779788708135 0.272038059966122 "plot_large_p_small_n_30_10_0_2_4.png"
18 3 6.48074069840786 0.204900720308841 "plot_large_p_small_n_30_10_0_2_4.png"
18 4 10.770329614269 0.161642144192774 "plot_large_p_small_n_30_10_0_2_4.png"
18 5 6 0.0985881798130503 "plot_large_p_small_n_30_10_0_2_4.png"
18 6 7.21110255092798 0.0413185329005449 "plot_large_p_small_n_30_10_0_2_4.png"
18 7 9.69535971483266 0.108123154737759 "plot_large_p_small_n_30_10_0_2_4.png"
18 8 6.16441400296898 0.103615701042437 "plot_large_p_small_n_30_10_0_2_4.png"
18 9 5.8309518948453 0.123684361406102 "plot_large_p_small_n_30_10_0_2_4.png"
18 10 7.07106781186548 0.34991542180783 "plot_large_p_small_n_30_10_0_2_4.png"
18 11 6.78232998312527 0.0860135978024427 "plot_large_p_small_n_30_10_0_2_4.png"
18 12 6.16441400296898 0.238551175852441 "plot_large_p_small_n_30_10_0_2_4.png"
18 13 8.48528137423857 0.148854061274041 "plot_large_p_small_n_30_10_0_2_4.png"
18 14 10.0995049383621 1.58985429780549 "plot_large_p_small_n_30_10_0_2_4.png"
18 15 6.16441400296898 0.0913070754328548 "plot_large_p_small_n_30_10_0_2_4.png"
18 16 8.36660026534076 0.125859940038983 "plot_large_p_small_n_30_10_0_2_4.png"
18 17 6.16441400296898 0.0273737450381993 "plot_large_p_small_n_30_10_0_2_4.png"
18 18 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
18 19 9.2736184954957 0.132046941380558 "plot_large_p_small_n_30_10_0_2_4.png"
18 20 8.24621125123532 0.31560333585899 "plot_large_p_small_n_30_10_0_2_4.png"
19 1 9.48683298050514 0.164302238890571 "plot_large_p_small_n_30_10_0_2_4.png"
19 2 7.74596669241483 0.321184979683719 "plot_large_p_small_n_30_10_0_2_4.png"
19 3 8.83176086632785 0.241263606845141 "plot_large_p_small_n_30_10_0_2_4.png"
19 4 7.61577310586391 0.190961750158952 "plot_large_p_small_n_30_10_0_2_4.png"
19 5 9.16515138991168 0.160139089330472 "plot_large_p_small_n_30_10_0_2_4.png"
19 6 7.21110255092798 0.105486737070012 "plot_large_p_small_n_30_10_0_2_4.png"
19 7 7.61577310586391 0.189168589167183 "plot_large_p_small_n_30_10_0_2_4.png"
19 8 6.48074069840786 0.128689043195549 "plot_large_p_small_n_30_10_0_2_4.png"
19 9 8.94427190999916 0.225005384755793 "plot_large_p_small_n_30_10_0_2_4.png"
19 10 6.78232998312527 0.465365285670522 "plot_large_p_small_n_30_10_0_2_4.png"
19 11 7.74596669241483 0.19602316327051 "plot_large_p_small_n_30_10_0_2_4.png"
19 12 6.16441400296898 0.317541303512874 "plot_large_p_small_n_30_10_0_2_4.png"
19 13 5.29150262212918 0.196428366552615 "plot_large_p_small_n_30_10_0_2_4.png"
19 14 11.916375287813 1.71598623814315 "plot_large_p_small_n_30_10_0_2_4.png"
19 15 7.21110255092798 0.113058126271538 "plot_large_p_small_n_30_10_0_2_4.png"
19 16 9.89949493661167 0.197371589516535 "plot_large_p_small_n_30_10_0_2_4.png"
19 17 6.6332495807108 0.104675334309415 "plot_large_p_small_n_30_10_0_2_4.png"
19 18 9.2736184954957 0.132046941380558 "plot_large_p_small_n_30_10_0_2_4.png"
19 19 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
19 20 7.87400787401181 0.348017085418056 "plot_large_p_small_n_30_10_0_2_4.png"
20 1 8.12403840463596 0.32679905622349 "plot_large_p_small_n_30_10_0_2_4.png"
20 2 5.29150262212918 0.0585145643396966 "plot_large_p_small_n_30_10_0_2_4.png"
20 3 5.47722557505166 0.356669443208216 "plot_large_p_small_n_30_10_0_2_4.png"
20 4 6.48074069840786 0.327882214659867 "plot_large_p_small_n_30_10_0_2_4.png"
20 5 8.36660026534076 0.274877724688936 "plot_large_p_small_n_30_10_0_2_4.png"
20 6 7.48331477354788 0.299626836764753 "plot_large_p_small_n_30_10_0_2_4.png"
20 7 8 0.270211901468208 "plot_large_p_small_n_30_10_0_2_4.png"
20 8 6.6332495807108 0.245179168427796 "plot_large_p_small_n_30_10_0_2_4.png"
20 9 6.6332495807108 0.257081106048668 "plot_large_p_small_n_30_10_0_2_4.png"
20 10 5.29150262212918 0.39059454393879 "plot_large_p_small_n_30_10_0_2_4.png"
20 11 7.34846922834953 0.273406445332162 "plot_large_p_small_n_30_10_0_2_4.png"
20 12 5.65685424949238 0.141031472481563 "plot_large_p_small_n_30_10_0_2_4.png"
20 13 5.8309518948453 0.312392577591185 "plot_large_p_small_n_30_10_0_2_4.png"
20 14 8.94427190999916 1.54451516056077 "plot_large_p_small_n_30_10_0_2_4.png"
20 15 5.47722557505166 0.278462099873856 "plot_large_p_small_n_30_10_0_2_4.png"
20 16 8.36660026534076 0.286301842411112 "plot_large_p_small_n_30_10_0_2_4.png"
20 17 4.89897948556636 0.318331305254046 "plot_large_p_small_n_30_10_0_2_4.png"
20 18 8.24621125123532 0.31560333585899 "plot_large_p_small_n_30_10_0_2_4.png"
20 19 7.87400787401181 0.348017085418056 "plot_large_p_small_n_30_10_0_2_4.png"
20 20 0 0 "plot_large_p_small_n_30_10_0_2_4.png"
1 1 0 0 "plot_large_p_small_n_30_10_0_2_5.png"
1 2 9.16515138991168 1.7433134721826 "plot_large_p_small_n_30_10_0_2_5.png"
1 3 4.47213595499958 0.112601148204189 "plot_large_p_small_n_30_10_0_2_5.png"
1 4 6.6332495807108 0.196424315152385 "plot_large_p_small_n_30_10_0_2_5.png"
1 5 7.87400787401181 0.15590707679145 "plot_large_p_small_n_30_10_0_2_5.png"
1 6 6.48074069840786 0.0416323226561391 "plot_large_p_small_n_30_10_0_2_5.png"
1 7 6.16441400296898 0.296604224856483 "plot_large_p_small_n_30_10_0_2_5.png"
1 8 8.94427190999916 0.203108753936643 "plot_large_p_small_n_30_10_0_2_5.png"
1 9 7.34846922834953 0.150145672383924 "plot_large_p_small_n_30_10_0_2_5.png"
1 10 5.65685424949238 0.0214314214190845 "plot_large_p_small_n_30_10_0_2_5.png"
1 11 7.74596669241483 0.128693867786903 "plot_large_p_small_n_30_10_0_2_5.png"
1 12 4.24264068711928 0.150019460177126 "plot_large_p_small_n_30_10_0_2_5.png"
1 13 5.47722557505166 0.188372700406325 "plot_large_p_small_n_30_10_0_2_5.png"
1 14 6.16441400296898 0.0953742026481021 "plot_large_p_small_n_30_10_0_2_5.png"
1 15 8 0.0569773141636336 "plot_large_p_small_n_30_10_0_2_5.png"
1 16 3.74165738677394 0.247790978544645 "plot_large_p_small_n_30_10_0_2_5.png"
1 17 4 0.264652838630787 "plot_large_p_small_n_30_10_0_2_5.png"
1 18 4.89897948556636 0.206332370553065 "plot_large_p_small_n_30_10_0_2_5.png"
1 19 6 0.235963744799047 "plot_large_p_small_n_30_10_0_2_5.png"
1 20 4.47213595499958 0.170542102763549 "plot_large_p_small_n_30_10_0_2_5.png"
2 1 9.16515138991168 1.7433134721826 "plot_large_p_small_n_30_10_0_2_5.png"
2 2 0 0 "plot_large_p_small_n_30_10_0_2_5.png"
2 3 8.83176086632785 1.65342767089851 "plot_large_p_small_n_30_10_0_2_5.png"
2 4 11.2249721603218 1.57507043369565 "plot_large_p_small_n_30_10_0_2_5.png"
2 5 9.48683298050514 1.83434229705938 "plot_large_p_small_n_30_10_0_2_5.png"
2 6 9.38083151964686 1.77251037522588 "plot_large_p_small_n_30_10_0_2_5.png"
2 7 10.4880884817015 1.87635644326311 "plot_large_p_small_n_30_10_0_2_5.png"
2 8 12.8840987267251 1.890272104791 "plot_large_p_small_n_30_10_0_2_5.png"
2 9 11.3137084989848 1.88975270596203 "plot_large_p_small_n_30_10_0_2_5.png"
2 10 9.2736184954957 1.76284617076923 "plot_large_p_small_n_30_10_0_2_5.png"
2 11 12.4899959967968 1.81829179785493 "plot_large_p_small_n_30_10_0_2_5.png"
2 12 7.61577310586391 1.64605167633405 "plot_large_p_small_n_30_10_0_2_5.png"
2 13 8.83176086632785 1.84008804997815 "plot_large_p_small_n_30_10_0_2_5.png"
2 14 11.2249721603218 1.83020101658252 "plot_large_p_small_n_30_10_0_2_5.png"
2 15 12.4899959967968 1.78409515787446 "plot_large_p_small_n_30_10_0_2_5.png"
2 16 10.5830052442584 1.98518490927808 "plot_large_p_small_n_30_10_0_2_5.png"
2 17 8.36660026534076 1.98571172518424 "plot_large_p_small_n_30_10_0_2_5.png"
2 18 8.48528137423857 1.93745208377975 "plot_large_p_small_n_30_10_0_2_5.png"
2 19 12.4096736459909 1.85512600331865 "plot_large_p_small_n_30_10_0_2_5.png"
2 20 8.83176086632785 1.75285778176485 "plot_large_p_small_n_30_10_0_2_5.png"
3 1 4.47213595499958 0.112601148204189 "plot_large_p_small_n_30_10_0_2_5.png"
3 2 8.83176086632785 1.65342767089851 "plot_large_p_small_n_30_10_0_2_5.png"
3 3 0 0 "plot_large_p_small_n_30_10_0_2_5.png"
3 4 4.89897948556636 0.0928708207725162 "plot_large_p_small_n_30_10_0_2_5.png"
3 5 5.47722557505166 0.195296545237359 "plot_large_p_small_n_30_10_0_2_5.png"
3 6 4.89897948556636 0.125700171805264 "plot_large_p_small_n_30_10_0_2_5.png"
3 7 4.69041575982343 0.306791678872334 "plot_large_p_small_n_30_10_0_2_5.png"
3 8 7.61577310586391 0.252533593179599 "plot_large_p_small_n_30_10_0_2_5.png"
3 9 7.48331477354788 0.241715935779043 "plot_large_p_small_n_30_10_0_2_5.png"
3 10 4.24264068711928 0.124911512186939 "plot_large_p_small_n_30_10_0_2_5.png"
3 11 6.92820323027551 0.171814726130939 "plot_large_p_small_n_30_10_0_2_5.png"
3 12 4.69041575982343 0.0636885770984942 "plot_large_p_small_n_30_10_0_2_5.png"
3 13 4.47213595499958 0.217398535427674 "plot_large_p_small_n_30_10_0_2_5.png"
3 14 4.89897948556636 0.206488365945445 "plot_large_p_small_n_30_10_0_2_5.png"
3 15 8.12403840463596 0.168997714118465 "plot_large_p_small_n_30_10_0_2_5.png"
3 16 4.89897948556636 0.335066831986093 "plot_large_p_small_n_30_10_0_2_5.png"
3 17 5.09901951359278 0.334113714885142 "plot_large_p_small_n_30_10_0_2_5.png"
3 18 5.65685424949238 0.285606240117128 "plot_large_p_small_n_30_10_0_2_5.png"
3 19 6.16441400296898 0.256907768704495 "plot_large_p_small_n_30_10_0_2_5.png"
3 20 5.29150262212918 0.155467079456327 "plot_large_p_small_n_30_10_0_2_5.png"
4 1 6.6332495807108 0.196424315152385 "plot_large_p_small_n_30_10_0_2_5.png"
4 2 11.2249721603218 1.57507043369565 "plot_large_p_small_n_30_10_0_2_5.png"
4 3 4.89897948556636 0.0928708207725162 "plot_large_p_small_n_30_10_0_2_5.png"
4 4 0 0 "plot_large_p_small_n_30_10_0_2_5.png"
4 5 9.2736184954957 0.259988352192623 "plot_large_p_small_n_30_10_0_2_5.png"
4 6 8.12403840463596 0.211399737585139 "plot_large_p_small_n_30_10_0_2_5.png"
4 7 5.8309518948453 0.381056984724885 "plot_large_p_small_n_30_10_0_2_5.png"
4 8 8.83176086632785 0.316844809141511 "plot_large_p_small_n_30_10_0_2_5.png"
4 9 8.60232526704263 0.323606234932244 "plot_large_p_small_n_30_10_0_2_5.png"
4 10 6 0.209811681069055 "plot_large_p_small_n_30_10_0_2_5.png"
4 11 7.07106781186548 0.243274062176803 "plot_large_p_small_n_30_10_0_2_5.png"
4 12 6.92820323027551 0.071989256326779 "plot_large_p_small_n_30_10_0_2_5.png"
4 13 6.6332495807108 0.270910277104681 "plot_large_p_small_n_30_10_0_2_5.png"
4 14 6.6332495807108 0.288004129975549 "plot_large_p_small_n_30_10_0_2_5.png"
4 15 10 0.249272833539417 "plot_large_p_small_n_30_10_0_2_5.png"
4 16 7.34846922834953 0.414464880879035 "plot_large_p_small_n_30_10_0_2_5.png"
4 17 8 0.41169266192557 "plot_large_p_small_n_30_10_0_2_5.png"
4 18 8.48528137423857 0.364640357005741 "plot_large_p_small_n_30_10_0_2_5.png"
4 19 6.78232998312527 0.298236140421657 "plot_large_p_small_n_30_10_0_2_5.png"
4 20 8.36660026534076 0.231648967063503 "plot_large_p_small_n_30_10_0_2_5.png"
5 1 7.87400787401181 0.15590707679145 "plot_large_p_small_n_30_10_0_2_5.png"
5 2 9.48683298050514 1.83434229705938 "plot_large_p_small_n_30_10_0_2_5.png"
5 3 5.47722557505166 0.195296545237359 "plot_large_p_small_n_30_10_0_2_5.png"
5 4 9.2736184954957 0.259988352192623 "plot_large_p_small_n_30_10_0_2_5.png"
5 5 0 0 "plot_large_p_small_n_30_10_0_2_5.png"
5 6 5.47722557505166 0.117510183767397 "plot_large_p_small_n_30_10_0_2_5.png"
5 7 6.32455532033676 0.268278535541726 "plot_large_p_small_n_30_10_0_2_5.png"
5 8 7.74596669241483 0.0575708409913871 "plot_large_p_small_n_30_10_0_2_5.png"
5 9 8 0.112919393884284 "plot_large_p_small_n_30_10_0_2_5.png"
5 10 7.61577310586391 0.138316794490046 "plot_large_p_small_n_30_10_0_2_5.png"
5 11 8.83176086632785 0.0307156025402023 "plot_large_p_small_n_30_10_0_2_5.png"
5 12 7.34846922834953 0.188412040560904 "plot_large_p_small_n_30_10_0_2_5.png"
5 13 7.34846922834953 0.0402119460696074 "plot_large_p_small_n_30_10_0_2_5.png"
5 14 8.12403840463596 0.159413873019899 "plot_large_p_small_n_30_10_0_2_5.png"
5 15 8.60232526704263 0.169649117464912 "plot_large_p_small_n_30_10_0_2_5.png"
5 16 7.48331477354788 0.17120493252381 "plot_large_p_small_n_30_10_0_2_5.png"
5 17 7.48331477354788 0.159807159921067 "plot_large_p_small_n_30_10_0_2_5.png"
5 18 6.92820323027551 0.120758150532669 "plot_large_p_small_n_30_10_0_2_5.png"
5 19 8.71779788708135 0.0921042013735498 "plot_large_p_small_n_30_10_0_2_5.png"
5 20 7.74596669241483 0.193575869311872 "plot_large_p_small_n_30_10_0_2_5.png"
6 1 6.48074069840786 0.0416323226561391 "plot_large_p_small_n_30_10_0_2_5.png"
6 2 9.38083151964686 1.77251037522588 "plot_large_p_small_n_30_10_0_2_5.png"
6 3 4.89897948556636 0.125700171805264 "plot_large_p_small_n_30_10_0_2_5.png"
6 4 8.12403840463596 0.211399737585139 "plot_large_p_small_n_30_10_0_2_5.png"
6 5 5.47722557505166 0.117510183767397 "plot_large_p_small_n_30_10_0_2_5.png"
6 6 0 0 "plot_large_p_small_n_30_10_0_2_5.png"
6 7 5.09901951359278 0.270128311016436 "plot_large_p_small_n_30_10_0_2_5.png"
6 8 9.79795897113271 0.163822482711234 "plot_large_p_small_n_30_10_0_2_5.png"
6 9 8.71779788708135 0.11850188591398 "plot_large_p_small_n_30_10_0_2_5.png"
6 10 6.6332495807108 0.0232767444794474 "plot_large_p_small_n_30_10_0_2_5.png"
6 11 9.48683298050514 0.0891634745227553 "plot_large_p_small_n_30_10_0_2_5.png"
6 12 6.6332495807108 0.154402590719454 "plot_large_p_small_n_30_10_0_2_5.png"
6 13 8.24621125123532 0.152661278052558 "plot_large_p_small_n_30_10_0_2_5.png"
